from,to,width
134,690,0.0520491
199,690,0.00860956
201,690,0.0081666
224,690,0.00385025
225,690,0.00284076
233,690,0.132757
263,690,0.266281
292,690,0.00720144
299,690,0.0579629
321,690,0.58037
322,690,0.561652
342,690,0.0172801
343,690,0.026344
433,690,1.09852
453,690,0.2574
500,690,0.119046
543,690,0.0583089
578,690,0.04914
600,690,0.176986
609,690,0.0889754
617,690,0.75729
660,690,0.512705
680,690,0.0633154
731,690,0.377351
771,690,0.096479
817,690,2.26349
821,690,0.0168776
827,690,0.119924
863,690,0.114267
922,690,0.0162066
948,690,0.020238
952,690,0.0451642
960,690,0.00929916
973,690,0.00741439
1017,690,0.0187596
1039,690,0.00841397
1193,690,0.00725953
1633,690,0.0127237
1637,690,0.104885
1781,690,0.100502
2003,690,0.110496
2028,690,0.0346643
2031,690,0.0585363
2086,690,0.00963923
2159,690,0.0219918
2219,690,0.091112
2255,690,0.229505
2325,690,0.405153
2358,690,0.0237812
2484,690,0.0281867
2644,690,0.498828
2733,690,0.064064
3,695,0.0038903
4,695,0.0038903
6,695,1.81269
8,695,0.0534412
15,695,0.01063
16,695,0.0295252
17,695,0.00658728
24,695,0.0933738
27,695,0.0203058
37,695,0.00831112
38,695,0.0861212
42,695,0.00697784
48,695,0.00747107
52,695,0.359381
55,695,0.00336474
62,695,0.00603605
73,695,0.00225823
75,695,0.00331792
76,695,0.00331792
85,695,0.0025502
86,695,0.00936512
88,695,0.00598169
90,695,0.194359
98,695,0.00181215
113,695,0.0156931
115,695,0.0126887
133,695,0.00430871
134,695,0.00459176
148,695,0.00108501
167,695,0.0048321
170,695,0.101457
172,695,0.00201593
173,695,0.0411501
174,695,0.0411762
177,695,0.000614327
198,695,0.00665795
199,695,0.00688731
200,695,0.0089689
201,695,0.00653293
208,695,0.0212441
218,695,0.00132825
224,695,0.00108303
225,695,0.000799046
230,695,0.303928
233,695,0.0300977
236,695,0.00892459
237,695,0.00181932
238,695,0.00141393
240,695,0.00186804
241,695,0.0322319
242,695,0.0461893
264,695,0.0032034
281,695,0.00302727
292,695,0.00160077
329,695,0.00367843
335,695,0.00544314
340,695,0.00539506
402,695,0.00726379
408,695,0.0133305
421,695,0.00307753
433,695,0.00411058
448,695,0.00608242
453,695,0.00179003
500,695,0.00260315
508,695,0.0873357
509,695,0.130717
578,695,0.00129626
587,695,0.19996
609,695,0.00342932
617,695,0.00222168
644,695,0.00273411
655,695,0.00388998
675,695,0.505651
680,695,0.0949621
690,695,0.177612
696,695,2.91938
714,695,1.15804
729,695,0.00799136
731,695,0.00610377
736,695,0.0105898
758,695,0.00549041
771,695,0.0141167
776,695,0.00325492
817,695,0.248023
821,695,0.00211126
827,695,0.00450118
863,695,0.0458643
864,695,0.00205322
897,695,0.0112174
903,695,0.00282845
922,695,0.0099875
937,695,0.00281004
948,695,0.00264206
952,695,0.00398312
960,695,0.00297627
964,695,0.00248634
973,695,0.00332507
1004,695,0.00205571
1017,695,0.0212039
1020,695,0.00236627
1032,695,0.00311006
1039,695,0.00673083
1065,695,0.0238394
1081,695,0.00268348
1085,695,0.0054877
1094,695,0.00318384
1144,695,0.00147579
1193,695,0.00580726
1250,695,0.359324
1282,695,0.00153738
1411,695,0.0161812
1533,695,0.00187108
1633,695,0.00678707
1681,695,0.00141255
1781,695,0.0647247
1816,695,0.55797
1959,695,0.183213
2003,695,0.0711741
2159,695,0.00489125
2294,695,0.0137045
2443,695,0.00256809
2528,695,0.002514
2561,695,0.00254962
2644,695,0.498828
3,696,0.119898
4,696,0.119898
8,696,0.0154284
11,696,0.279426
15,696,0.297448
16,696,0.0295252
17,696,0.00658728
24,696,0.0933738
26,696,0.00777967
27,696,0.0203058
29,696,0.0019531
37,696,0.058033
38,696,0.0861212
42,696,0.00697784
45,696,0.00202065
48,696,0.0744601
52,696,3.33494
56,696,0.00893646
57,696,0.00810094
62,696,0.00603605
63,696,0.463301
73,696,0.00225823
75,696,0.00557118
76,696,0.00557118
85,696,0.0025502
86,696,0.0282768
88,696,0.00856916
90,696,1.08598
93,696,2.83469
113,696,0.0147706
115,696,0.08093
133,696,0.027444
134,696,0.0292447
167,696,0.0048321
169,696,0.0243552
198,696,0.00665795
199,696,0.00688731
200,696,0.0089689
201,696,0.00653293
233,696,0.0348036
236,696,0.00620925
250,696,0.0401043
251,696,0.010823
264,696,0.0032034
281,696,0.00302727
286,696,0.819324
292,696,0.00160077
306,696,0.11751
321,696,1.07385
322,696,0.723914
329,696,0.00367843
335,696,0.00544314
340,696,0.00539506
374,696,0.840505
402,696,0.00769968
408,696,0.327985
421,696,0.00307753
433,696,0.0214481
447,696,3.09521
448,696,0.00608242
453,696,0.0789235
500,696,0.00260315
508,696,0.0873357
509,696,0.130717
578,696,0.106073
609,696,0.00385884
617,696,0.0396431
619,696,0.204935
644,696,0.00273411
655,696,0.0050201
680,696,0.270513
688,696,0.176126
690,696,0.306775
695,696,0.0249241
729,696,0.0114477
731,696,0.259126
736,696,0.0151691
758,696,0.00708532
771,696,0.365919
817,696,0.518653
821,696,0.00259841
827,696,0.0214854
863,696,0.0458643
864,696,0.00205322
897,696,0.0112174
903,696,0.00282845
922,696,0.00694888
937,696,0.00281004
948,696,0.00264206
952,696,0.0253724
960,696,0.00775835
964,696,0.00468528
973,696,0.00193472
1017,696,0.0212039
1020,696,0.00236627
1032,696,0.00311006
1039,696,0.00673083
1065,696,0.0221541
1081,696,0.00268348
1085,696,0.0166739
1094,696,0.00318384
1193,696,0.00580726
1250,696,0.553495
1620,696,0.0426439
1633,696,0.00678707
1781,696,0.0647247
1816,696,0.854623
2003,696,0.0711741
2028,696,0.0467684
2031,696,0.0789429
2159,696,0.00489125
2219,696,0.00326838
2294,696,0.00293826
2305,696,1.43003
2443,696,0.00256809
2500,696,0.368056
2528,696,0.002514
2561,696,0.00254962
2644,696,0.574921
2732,696,0.158355
2733,696,0.197266
2797,696,0.0723223
36,714,0.481676
248,714,0.0333392
8,723,0.00867285
15,723,0.0189819
16,723,0.0295252
17,723,0.0198466
24,723,0.0847868
26,723,0.0458303
27,723,0.0324694
29,723,0.0136815
33,723,0.0275356
34,723,0.00265963
39,723,0.0341819
41,723,1.66441
42,723,0.0128356
45,723,0.0141545
52,723,0.198027
62,723,0.0113269
63,723,0.0489802
68,723,0.235743
73,723,0.00705836
75,723,0.0198434
76,723,0.0198434
85,723,0.0068434
86,723,0.0258347
88,723,0.0249563
98,723,0.00144974
113,723,0.00812654
115,723,0.0116017
119,723,0.0034826
133,723,0.0134819
134,723,0.0143672
148,723,0.00850468
168,723,0.0183795
169,723,0.0132558
198,723,0.0281603
199,723,0.0287305
200,723,0.0379205
201,723,0.0290421
233,723,0.0637141
236,723,0.00620925
285,723,0.0208488
306,723,0.00407525
310,723,0.0172069
321,723,0.00717214
322,723,0.0069341
337,723,0.0106043
344,723,0.00772045
347,723,0.0256036
402,723,0.026412
417,723,0.0209862
419,723,0.0424816
421,723,0.00307753
433,723,0.0314787
444,723,0.0262033
448,723,0.00770293
453,723,0.170484
459,723,0.04158
479,723,0.0351039
500,723,0.00146039
508,723,0.0873357
509,723,0.130717
520,723,3.40759
532,723,0.0223773
535,723,0.0465922
554,723,0.0250724
578,723,0.123746
583,723,0.0183497
594,723,0.0673398
600,723,0.0245285
609,723,0.0176148
617,723,0.0183944
619,723,0.137095
620,723,0.206178
644,723,0.0073368
655,723,0.0145131
666,723,0.00623809
667,723,0.0388047
680,723,0.0155038
682,723,0.015828
688,723,0.134548
690,723,0.181556
695,723,0.0258759
696,723,2.85492
729,723,0.0355166
731,723,0.217405
736,723,0.0470441
758,723,0.0191354
771,723,0.015127
817,723,0.376943
827,723,0.0442019
863,723,0.0485039
864,723,0.0225538
886,723,0.0338805
897,723,0.0443441
903,723,0.00758991
922,723,0.00694888
937,723,0.00754051
939,723,0.00847099
948,723,0.00708985
952,723,0.0124636
960,723,0.0124233
964,723,0.00667208
965,723,0.0371279
973,723,0.00519204
1017,723,0.0253189
1020,723,0.00739596
1032,723,0.00651232
1039,723,0.0280785
1065,723,0.0241732
1081,723,0.00838714
1085,723,0.0228971
1094,723,0.0085433
1193,723,0.0258194
1250,723,0.364554
1633,723,0.0283128
1781,723,0.0647247
1816,723,0.566005
2003,723,0.0711741
2028,723,0.0174016
2063,723,0.033168
2219,723,0.0157981
2225,723,0.0123684
2255,723,0.00393945
2294,723,0.0167707
2325,723,0.00608907
2338,723,0.0136002
2488,723,0.00411855
2614,723,0.0554015
2673,723,0.206178
2738,723,0.0461893
2797,723,0.00488216
2815,723,0.0168117
2823,723,0.034662
2825,723,0.032
2828,723,0.0384479
736,728,0.351324
17,729,0.0015557
29,729,0.00158692
45,729,0.00164181
48,729,0.0223965
68,729,0.00146573
73,729,0.0518106
74,729,3.17664
81,729,0.0696383
82,729,0.0696383
86,729,0.0125167
90,729,0.00175228
98,729,0.115318
105,729,0.925736
106,729,0.925736
113,729,0.0147706
115,729,0.08093
133,729,0.0379027
134,729,0.0403883
168,729,0.000702165
169,729,0.000508007
186,729,0.054555
218,729,0.0165168
233,729,0.0492694
236,729,0.00620925
238,729,0.0175813
281,729,0.00170295
286,729,0.0106798
347,729,0.000978492
360,729,0.00299425
364,729,0.0175285
367,729,0.0205554
370,729,0.017346
371,729,0.0177614
386,729,0.0195122
453,729,0.00212562
578,729,0.00153929
609,729,0.0594053
655,729,0.000918589
688,729,0.00167997
690,729,0.330775
742,729,0.0485919
817,729,0.645305
821,729,0.0168776
827,729,0.101791
863,729,0.114267
922,729,0.0231442
939,729,1.06403
952,729,0.0253724
960,729,0.0233643
973,729,0.00741439
1004,729,0.0255521
1017,729,0.0187596
1020,729,0.0542828
1065,729,0.0443031
1085,729,0.00881924
1094,729,0.217324
1102,729,0.968367
1144,729,0.0183498
1250,729,0.63632
1282,729,0.019115
1411,729,0.0157321
1533,729,0.0232597
1633,729,0.0127237
1637,729,0.104885
1681,729,0.0175642
1781,729,0.0647247
1816,729,0.980116
1893,729,0.0213317
2003,729,0.0711741
2219,729,0.00071505
2294,729,0.000642819
2338,729,0.00495909
2429,729,0.00353375
2488,729,0.00154531
2614,729,0.00520698
2635,729,0.017346
2734,729,0.165285
2739,729,0.105262
2797,729,0.00113408
2807,729,0.0148699
2815,729,0.00325468
2855,729,0.0181106
2868,729,0.00279101
2871,729,0.0825935
3,731,0.355399
4,731,0.355399
11,731,1.21515
37,731,2.13928
38,731,0.63451
40,731,1.63191
41,731,2.36395
48,731,0.734001
55,731,0.00307638
56,731,0.303015
57,731,0.276643
75,731,0.00167445
76,731,0.00167445
115,731,0.0347648
133,731,0.0151784
134,731,0.0161749
170,731,0.201884
173,731,0.0821309
174,731,0.0821829
182,731,0.00166099
184,731,0.00198026
185,731,0.0027399
186,731,0.00312547
193,731,0.00166099
224,731,0.000990206
225,731,0.000730559
233,731,0.00580903
237,731,0.00166339
238,731,0.00129274
240,731,0.00170794
408,731,0.237249
433,731,0.0170982
462,731,0.00180244
520,731,0.799556
543,731,0.0873357
614,731,0.0967889
617,731,0.0124922
690,731,0.0034748
749,731,0.00716644
817,731,0.0979232
821,731,0.00193032
827,731,0.0102627
897,731,0.00360747
922,731,0.00278013
952,731,0.014032
1065,731,0.00154428
1265,731,0.00528961
1269,731,0.00138687
1332,731,0.00508515
1334,731,0.0110325
1336,731,0.00981143
1337,731,0.00947702
1426,731,0.00937815
1442,731,0.00984737
1508,731,0.0135962
1833,731,0.0010005
2001,731,0.00127543
2255,731,0.0578768
2733,731,0.0160546
15,733,0.0136279
612,733,2.26176
8,736,0.000723273
33,736,0.00286992
39,736,0.0015234
48,736,0.0223965
55,736,0.0013132
57,736,0.0006918
68,736,0.00174456
73,736,0.00193192
85,736,0.0021817
86,736,0.0125167
98,736,0.0880509
113,736,0.000739049
115,736,0.046749
133,736,0.0279544
134,736,0.0297886
148,736,0.000423433
168,736,0.000835742
169,736,0.000604649
172,736,0.000786751
182,736,0.000708994
184,736,0.000845282
186,736,0.00133416
193,736,0.000708994
194,736,0.00102143
218,736,0.000518362
224,736,0.000422661
225,736,0.000311831
230,736,0.00150546
233,736,0.0410159
236,736,0.00620925
237,736,0.000710018
238,736,0.0005518
240,736,0.000729034
248,736,0.000407247
285,736,0.0010522
337,736,0.00575964
344,736,0.00419301
347,736,0.00116463
433,736,0.000417378
462,736,0.000769375
500,736,0.00073022
535,736,0.00207772
554,736,0.000835887
609,736,0.0594053
617,736,0.000929835
644,736,0.00233904
655,736,0.00109334
667,736,0.0017298
690,736,0.311343
695,736,0.000608644
696,736,0.00037589
723,736,0.000569873
758,736,0.000506009
776,736,0.00127034
817,736,0.645816
821,736,0.000823961
827,736,0.102925
863,736,0.114267
903,736,0.00241976
922,736,0.0243282
937,736,0.002404
948,736,0.00226029
952,736,0.0258444
960,736,0.0107694
964,736,0.00212707
973,736,0.00906831
1017,736,0.0208507
1020,736,0.00202435
1032,736,0.0017884
1065,736,0.0180175
1081,736,0.00229573
1085,736,0.00881924
1094,736,0.0027238
1144,736,0.000575942
1250,736,0.636839
1265,736,0.0022581
1269,736,0.000591979
1282,736,0.000599981
1411,736,0.000493717
1633,736,0.0127237
1637,736,0.104885
1681,736,0.000551262
1781,736,0.0647247
1816,736,0.980116
1833,736,0.000427056
1893,736,0.000520828
1959,736,0.000901968
2001,736,0.00054441
2003,736,0.0711741
2028,736,0.00077492
2063,736,0.0027146
2219,736,0.000851078
2225,736,0.00908589
2255,736,0.00215875
2294,736,0.000765107
2338,736,0.00590225
2797,736,0.00134982
46,739,5.9343
751,739,0.668887
3,740,0.050456
4,740,0.050456
8,740,0.0258945
11,740,0.279426
15,740,0.286104
37,740,0.058033
38,740,0.00455129
48,740,0.0521804
52,740,0.0581867
56,740,0.00893646
57,740,0.00810094
86,740,0.0083462
90,740,1.03585
93,740,2.83469
167,740,0.0048321
263,740,0.266281
264,740,0.0032034
281,740,0.00302727
292,740,0.00160077
300,740,0.190189
305,740,1.40914
306,740,0.23364
309,740,0.176821
310,740,0.950595
321,740,0.58037
322,740,0.561652
329,740,0.00367843
335,740,0.00544314
340,740,0.00539506
374,740,0.840505
408,740,0.327985
453,740,0.0745507
578,740,0.102915
617,740,0.0747195
680,740,0.197052
688,740,0.174094
690,740,0.0554522
731,740,0.259126
771,740,0.339152
1682,740,0.0373864
2028,740,0.0519514
2031,740,0.0702023
2159,740,0.00489125
2219,740,0.00326838
2294,740,0.0166387
2443,740,0.00256809
2500,740,0.246901
2528,740,0.002514
2561,740,0.00254962
2644,740,0.574921
2732,740,0.158355
2733,740,0.197266
73,742,0.0518106
74,742,3.17664
81,742,0.0696383
82,742,0.0696383
98,742,0.0866137
113,742,0.0147706
115,742,0.0116017
133,742,0.0104875
134,742,0.0111763
233,742,0.00871228
690,742,0.0069484
729,742,0.266244
821,742,0.0168776
827,742,0.0460992
863,742,0.114267
939,742,0.837811
1017,742,0.0187596
1020,742,0.0542828
1065,742,0.0269905
1250,742,0.01514
1816,742,0.0237438
8,749,0.000814964
15,749,0.00114302
17,749,0.000663793
24,749,0.00141694
26,749,0.00562903
29,749,0.00212823
33,749,0.0032337
39,749,0.00171651
45,749,0.00220184
52,749,0.0448893
63,749,0.00316202
68,749,0.0019657
75,749,0.00245611
76,749,0.00245611
86,749,0.00244928
88,749,0.00282116
115,749,0.0357288
133,749,0.00131154
134,749,0.00139772
140,749,0.0402738
148,749,0.00145512
149,749,0.0235453
168,749,0.000616062
169,749,0.000452348
172,749,0.0202786
176,749,0.00134729
182,749,0.0338463
184,749,0.13483
185,749,0.0301313
186,749,0.021782
187,749,0.0479872
192,749,0.00139519
193,749,0.0338463
195,749,0.0261826
198,749,0.00314016
199,749,0.00324836
200,749,0.00423036
201,749,0.00308119
206,749,0.00156238
210,749,0.0674432
211,749,0.0341414
212,749,0.00137071
215,749,0.126526
218,749,0.0131861
224,749,0.0156343
225,749,0.00770154
230,749,0.0245754
233,749,0.0531233
236,749,0.00364374
237,749,0.0183026
238,749,0.0366033
240,749,0.0187923
248,749,0.0648412
347,749,0.000417501
402,749,0.00253483
433,749,0.00143432
444,749,0.00288567
448,749,0.000647433
453,749,0.00285065
462,749,0.353752
532,749,0.000434396
535,749,0.0023411
554,749,0.00140126
578,749,0.00206435
600,749,0.00119041
609,749,0.00249682
617,749,0.0754285
655,749,0.00123194
667,749,0.00194908
680,749,0.00106475
682,749,0.00091269
688,749,0.002253
690,749,0.000293692
695,749,0.000723312
696,749,0.0320639
723,749,0.0146925
729,749,0.00376919
736,749,0.00499511
758,749,0.00173888
771,749,0.00105989
817,749,0.00140074
821,749,0.00548836
864,749,0.00326976
886,749,0.00580701
897,749,0.00529124
922,749,0.00608054
952,749,0.00530663
960,749,0.0117934
965,749,0.0039184
1004,749,0.00730727
1039,749,0.00317454
1065,749,0.00226518
1085,749,0.00258814
1144,749,0.0146498
1193,749,0.00273888
1248,749,0.00241343
1250,749,0.00206045
1265,749,0.0503777
1269,749,0.0282679
1282,749,0.0152608
1299,749,0.00240356
1301,749,0.00258231
1339,749,0.0612225
1354,749,0.00132967
1411,749,0.013715
1445,749,0.0469866
1533,749,0.0129656
1551,749,0.00113928
1574,749,0.0337749
1633,749,0.00320107
1648,749,0.568604
1659,749,0.0192857
1681,749,0.0140224
1794,749,0.108498
1816,749,0.0010044
1829,749,0.00220046
1833,749,0.0349581
1893,749,0.0933436
1959,749,0.00231113
2001,749,0.0250825
2028,749,0.000873158
2063,749,0.000973189
2219,749,0.000305094
2294,749,0.000274274
24,751,0.0741034
30,751,0.442207
617,751,0.0249688
630,751,0.378974
765,751,0.111651
771,751,0.138136
781,751,0.586278
765,754,0.0559822
786,754,3.93469
604,757,1.35625
3,758,0.0697942
4,758,0.0697942
8,758,0.733067
15,758,0.0181664
17,758,0.0015557
24,758,0.464087
29,758,0.00158692
33,758,0.00390719
38,758,0.081607
39,758,0.00207404
45,758,0.00164181
48,758,0.0223965
68,758,0.00384052
73,758,0.00263021
85,758,0.32699
86,758,0.0358393
90,758,0.00175228
98,758,0.145368
113,758,0.140172
115,758,0.08093
133,758,0.0379027
134,758,0.0403883
168,758,0.00183993
169,758,0.00133118
186,758,0.054555
224,758,0.0690782
233,758,0.0608268
236,758,0.00620925
281,758,0.00170295
285,758,0.00143254
286,758,0.0106798
337,758,0.00784091
344,758,0.00570834
347,758,0.00256395
360,758,0.00299425
364,758,0.0175285
367,758,0.0205554
370,758,0.017346
371,758,0.0177614
386,758,0.0195122
433,758,0.98484
453,758,0.0360742
500,758,0.119046
535,758,0.00282871
554,758,0.000835887
578,758,0.00153929
609,758,0.19178
617,758,0.702845
644,758,0.00318446
655,758,0.002407
667,758,0.00235504
680,758,0.0570019
688,758,0.00167997
690,758,0.804061
695,758,0.00127967
696,758,0.000790316
729,758,0.0895476
771,758,0.0399634
817,758,0.645305
821,758,0.0168776
827,758,0.133774
863,758,0.114267
903,758,0.00329434
922,758,0.0231442
937,758,0.0032729
948,758,0.108838
952,758,0.0253724
960,758,0.0103614
964,758,0.00289589
973,758,0.00966613
1017,758,0.0216065
1020,758,0.00275605
1032,758,0.0017884
1065,758,0.0173594
1081,758,0.0031255
1085,758,0.00881924
1094,758,0.00370826
1250,758,0.622122
1633,758,0.0127237
1637,758,0.104885
1781,758,0.0647247
1816,758,0.958649
1893,758,0.0213317
2003,758,0.0711741
2028,758,0.00105504
2063,758,0.00369574
2219,758,0.00187369
2225,758,0.0123684
2255,758,0.00293902
2294,758,0.00168443
2338,758,0.0129901
2429,758,0.00353375
2488,758,0.00154531
2614,758,0.00520698
2635,758,0.017346
2797,758,0.00297159
2807,758,0.0148699
2815,758,0.00325468
2855,758,0.0181106
2868,758,0.00279101
30,763,0.442207
46,763,5.50671
510,763,1.97953
684,763,4.39645
781,763,2.14682
28,764,3.28632
67,764,2.07167
637,764,1.88358
46,765,0.951626
630,765,0.623611
637,765,3.41237
751,765,3.84066
764,765,0.391298
771,765,0.0252587
781,765,0.586278
3,771,0.188855
4,771,0.188855
8,771,0.170307
11,771,0.279426
15,771,3.90447
16,771,0.546318
28,771,4.85244
29,771,0.0253606
31,771,6.02705
37,771,0.058033
38,771,0.00455129
45,771,0.0262367
48,771,0.0744601
52,771,0.0726804
53,771,0.104539
56,771,0.665254
67,771,6.86738
86,771,0.0125167
90,771,0.111529
98,771,0.028955
113,771,0.0442464
115,771,0.08093
133,771,0.0379027
134,771,0.0403883
167,771,0.0048321
233,771,0.0492694
236,771,0.00620925
250,771,0.013386
251,771,0.010823
263,771,0.266281
264,771,0.0032034
281,771,0.00302727
292,771,0.00160077
300,771,0.190189
305,771,1.40914
306,771,0.23364
309,771,0.176821
310,771,0.950595
321,771,0.58037
322,771,0.561652
329,771,0.00367843
335,771,0.00544314
340,771,0.00539506
374,771,0.840505
408,771,0.327985
604,771,0.702825
609,771,0.0297469
617,771,0.0498752
630,771,1.75659
637,771,2.21538
657,771,1.87744
680,771,0.0422549
682,771,0.102157
690,771,0.484127
731,771,0.259126
751,771,1.58927
764,771,0.391298
765,771,0.167008
817,771,0.603277
821,771,0.0168776
827,771,0.101791
863,771,0.114267
922,771,0.0231442
952,771,0.0253724
960,771,0.0103614
973,771,0.00741439
1017,771,0.0187596
1065,771,0.0173594
1085,771,0.00881924
1250,771,0.622122
1633,771,0.0127237
1637,771,0.104885
1682,771,0.0373864
1781,771,0.0647247
1816,771,0.958649
2003,771,0.0711741
2028,771,0.0571317
2031,771,0.0789429
2159,771,0.00489125
2219,771,0.0684122
2294,771,0.0137045
2443,771,0.00256809
2528,771,0.002514
2561,771,0.00254962
